	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
55979	Uber	20.83	$19.39	35.92
55980	Uber	19.78	$19.16	34.12
55981	Uber	23.43	$15.63	40.4
55982	Uber	11.84	$15.24	20.42
55983	Uber	9.85	$17.45	16.98
55984	Uber	22.14	$14.22	38.18
55985	Uber	12.12	$12.64	20.9
55986	Uber	16.85	$13.43	29.06
55987	Uber	19.8	$13.74	34.14
55988	Uber	19.7	$17.90	33.97
55989	Uber	2.89	$14.78	4.98
55990	Uber	17.45	$13.71	30.1
55991	Uber	26.47	$15.87	45.64
55992	Uber	15.44	$15.54	26.62
55993	Uber	6.41	$15.85	11.06
55994	Uber	22.7	$16.21	39.15
55995	Uber	11.12	$16.73	19.17
55996	Uber	15.59	$16.81	26.89
55997	Uber	23.32	$17.80	40.21
55998	Uber	10.89	$18.51	18.78
55999	Uber	7.26	$15.29	12.52
56000	Uber	19.06	$14.13	32.86
56001	Uber	16.25	$18.08	28.02
56002	Uber	0.52	$12.67	0.9
56003	Uber	11.92	$9.24	20.55
56004	Uber	3.32	$14.97	5.73
56005	Uber	4.08	$10.13	7.03
56006	Uber	23.83	$15.37	41.09
56007	Uber	8.79	$19.79	15.15
56008	Uber	18.88	$13.50	32.56
56009	Uber	17.88	$10.43	30.82
56010	Uber	2.9	$18.45	5.01
56011	Uber	14.34	$14.14	24.72
56012	Uber	18.32	$12.18	31.58
56013	Uber	19.55	$14.15	33.7
56014	Uber	21.92	$14.96	37.8
56015	Uber	11.85	$15.59	20.43
56016	Uber	13.61	$16.60	23.47
56017	Uber	21.16	$19.63	36.49
56018	Uber	3.65	$13.95	6.3
56019	Uber	12.8	$14.41	22.08
56020	Uber	18.85	$18.05	32.5
56021	Uber	15.62	$16.72	26.93
56022	Uber	22.4	$13.97	38.62
56023	Uber	15.94	$17.18	27.49
56024	Uber	13.36	$18.10	23.03
56025	Uber	21.95	$14.25	37.85
56026	Uber	17.01	$18.51	29.33
56027	Uber	21.45	$17.57	36.98
56028	Uber	14.59	$11.31	25.16
56029	Uber	18.15	$15.58	31.29
56030	Uber	26.37	$21.64	45.46
56031	Uber	10.47	$16.67	18.05
56032	Uber	5.11	$10.98	8.82
56033	Uber	8.45	$17.39	14.57
56034	Uber	15.96	$18.42	27.53
56035	Uber	6.37	$17.02	10.99
56036	Uber	29.82	$21.13	51.41
56037	Uber	18.15	$15.25	31.29
56038	Uber	9.88	$11.90	17.04
56039	Uber	0.43	$16.95	0.74
56040	Uber	10.7	$13.22	18.45
56041	Uber	11.02	$14.83	19.0
56042	Uber	18.1	$16.79	31.22
56043	Uber	24.42	$12.82	42.11
56044	Uber	12.91	$13.09	22.27
56045	Uber	5.64	$13.18	9.73
56046	Uber	8.88	$19.84	15.31
56047	Uber	13.87	$18.67	23.91
56048	Uber	4.16	$15.87	7.17
56049	Uber	12.6	$16.20	21.72
56050	Uber	15.8	$12.07	27.25
56051	Uber	11.9	$13.98	20.52
56052	Uber	9.9	$15.36	17.08
56053	Uber	10.91	$14.02	18.81
56054	Uber	16.85	$15.97	29.05
56055	Uber	21.07	$18.11	36.33
56056	Uber	19.25	$18.83	33.19
56057	Uber	16.27	$14.87	28.06
56058	Uber	18.25	$14.91	31.47
56059	Uber	14.46	$19.23	24.94
56060	Uber	1.4	$19.14	2.41
56061	Uber	18.83	$16.34	32.48
56062	Uber	13.77	$15.38	23.74
56063	Uber	20.39	$15.02	35.15
56064	Uber	8.41	$15.22	14.5
56065	Uber	19.02	$11.22	32.79
56066	Uber	17.12	$15.08	29.51
56067	Uber	26.29	$13.09	45.34
56068	Uber	13.94	$11.23	24.04
56069	Uber	15.5	$12.51	26.73
56070	Uber	11.53	$12.89	19.89
56071	Uber	26.79	$15.66	46.2
56072	Uber	24.13	$13.45	41.61
56073	Uber	12.12	$14.29	20.91
56074	Uber	23.79	$13.87	41.01
56075	Uber	11.72	$8.97	20.21
56076	Uber	14.12	$14.50	24.35
56077	Uber	0.65	$11.85	1.12
56078	Uber	9.23	$18.99	15.91
56079	Uber	3.89	$18.18	6.7
56080	Uber	14.37	$7.04	24.79
56081	Uber	19.53	$12.05	33.67
56082	Uber	21.43	$15.89	36.95
56083	Uber	10.78	$18.63	18.59
56084	Uber	13.08	$14.92	22.56
56085	Uber	9.77	$13.16	16.85
56086	Uber	3.56	$19.76	6.14
56087	Uber	9.67	$17.68	16.68
56088	Uber	4.25	$11.33	7.33
56089	Uber	30.37	$12.01	52.37
56090	Uber	25.74	$15.58	44.38
56091	Uber	14.72	$16.92	25.38
56092	Uber	1.91	$15.30	3.3
56093	Uber	15.24	$15.76	26.29
56094	Uber	4.67	$13.08	8.05
56095	Uber	22.84	$18.23	39.39
56096	Uber	5.71	$8.94	9.85
56097	Uber	17.57	$18.82	30.29
56098	Uber	7.3	$16.99	12.58
56099	Uber	20.58	$18.03	35.48
56100	Uber	17.66	$21.57	30.46
56101	Uber	25.03	$14.74	43.16
56102	Uber	25.72	$10.96	44.35
56103	Uber	17.58	$21.16	30.32
56104	Uber	26.63	$17.91	45.91
56105	Uber	19.2	$10.09	33.11
56106	Uber	17.03	$19.02	29.36
56107	Uber	11.38	$14.13	19.62
56108	Uber	31.37	$15.27	54.09
56109	Uber	6.14	$13.86	10.6
56110	Uber	9.4	$16.77	16.22
56111	Uber	12.99	$14.92	22.4
56112	Uber	6.82	$10.82	11.76
56113	Uber	14.56	$15.07	25.1
56114	Uber	23.59	$13.72	40.67
56115	Uber	5.8	$17.44	10.0
56116	Uber	4.99	$17.81	8.61
56117	Uber	26.5	$17.62	45.7
56118	Uber	6.93	$14.65	11.96
56119	Uber	7.3	$15.26	12.59
56120	Uber	31.05	$15.52	53.54
56121	Uber	9.24	$18.49	15.94
56122	Uber	17.46	$14.14	30.11
56123	Uber	15.16	$15.79	26.15
56124	Uber	25.38	$13.10	43.76
56125	Uber	11.71	$19.02	20.2
56126	Uber	8.01	$14.57	13.82
56127	Uber	13.5	$8.75	23.28
56128	Uber	22.09	$14.09	38.08
56129	Uber	5.86	$14.16	10.1
56130	Uber	18.54	$12.28	31.97
56131	Uber	8.1	$20.12	13.96
56132	Uber	6.01	$16.38	10.37
56133	Uber	24.36	$16.92	42.01
56134	Uber	32.07	$16.87	55.3
56135	Uber	11.91	$19.49	20.53
56136	Uber	16.65	$16.77	28.72
56137	Uber	17.54	$16.12	30.24
56138	Uber	15.59	$12.55	26.88
56139	Uber	22.32	$22.54	38.49
56140	Uber	28.36	$13.32	48.91
56141	Uber	8.22	$14.65	14.17
56142	Uber	24.98	$16.84	43.07
56143	Uber	10.82	$15.35	18.66
56144	Uber	16.96	$16.34	29.25
56145	Uber	16.61	$15.23	28.65
56146	Uber	7.05	$19.27	12.15
56147	Uber	14.8	$6.04	25.51
56148	Uber	16.45	$12.94	28.37
56149	Uber	16.3	$14.03	28.11
56150	Uber	14.47	$17.16	24.94
56151	Uber	15.13	$13.83	26.08
56152	Uber	17.49	$17.64	30.16
56153	Uber	12.91	$12.34	22.27
56154	Uber	10.13	$9.04	17.47
56155	Uber	12.67	$19.60	21.85
56156	Uber	26.08	$11.19	44.97
56157	Uber	17.33	$14.27	29.89
56158	Uber	22.28	$14.12	38.41
56159	Uber	22.74	$16.59	39.21
56160	Uber	7.08	$17.25	12.22
56161	Uber	10.63	$10.89	18.33
56162	Uber	21.2	$22.31	36.55
56163	Uber	23.59	$15.77	40.67
56164	Uber	6.53	$21.13	11.26
56165	Uber	21.4	$13.53	36.9
56166	Uber	19.09	$19.41	32.92
56167	Uber	16.49	$14.45	28.44
56168	Uber	12.17	$16.23	20.99
56169	Uber	7.24	$15.00	12.48
56170	Uber	6.59	$13.89	11.36
56171	Uber	7.55	$15.09	13.02
56172	Uber	14.81	$14.80	25.53
56173	Uber	20.23	$14.88	34.88
56174	Uber	11.38	$14.86	19.62
56175	Uber	26.18	$15.25	45.14
56176	Uber	26.61	$16.24	45.88
56177	Uber	13.24	$13.95	22.82
56178	Uber	21.9	$19.77	37.77
56179	Uber	18.86	$9.99	32.52
56180	Uber	7.11	$13.46	12.27
56181	Uber	2.8	$19.70	4.84
56182	Uber	20.24	$16.11	34.9
56183	Uber	11.03	$16.78	19.02
56184	Uber	29.24	$14.61	50.41
56185	Uber	12.77	$16.65	22.01
56186	Uber	20.21	$16.31	34.85
56187	Uber	18.0	$14.23	31.03
56188	Uber	21.04	$15.95	36.29
56189	Uber	15.26	$13.32	26.31
56190	Uber	12.2	$15.30	21.04
56191	Uber	24.88	$19.39	42.9
56192	Uber	22.49	$16.37	38.78
56193	Uber	6.82	$18.51	11.77
56194	Uber	18.76	$13.30	32.35
56195	Uber	9.03	$12.52	15.56
56196	Uber	18.61	$13.34	32.09
56197	Uber	12.99	$15.99	22.4
56198	Uber	12.58	$17.16	21.69
56199	Uber	6.44	$14.98	11.1
56200	Uber	28.44	$10.39	49.04
56201	Uber	17.08	$17.92	29.45
56202	Uber	6.5	$15.14	11.21
56203	Uber	17.48	$15.52	30.14
56204	Uber	11.76	$14.21	20.27
56205	Uber	21.09	$17.07	36.37
56206	Uber	7.91	$14.09	13.63
56207	Uber	6.89	$19.62	11.89
56208	Uber	24.39	$21.45	42.05
56209	Uber	12.0	$20.34	20.7
56210	Uber	18.12	$17.04	31.24
56211	Uber	18.16	$9.95	31.32
56212	Uber	6.84	$17.81	11.8
56213	Uber	16.06	$15.63	27.68
56214	Uber	33.39	$19.66	57.57
56215	Uber	27.25	$17.95	46.98
56216	Uber	15.72	$17.87	27.11
56217	Uber	26.2	$11.84	45.18
56218	Uber	20.59	$11.08	35.51
56219	Uber	8.27	$13.92	14.26
56220	Uber	11.76	$12.87	20.28
56221	Uber	22.51	$14.54	38.81
56222	Uber	19.45	$14.38	33.55
56223	Uber	9.54	$15.89	16.46
56224	Uber	10.13	$14.62	17.46
56225	Uber	10.15	$9.09	17.51
56226	Uber	18.13	$14.15	31.27
56227	Uber	18.19	$18.35	31.37
56228	Uber	7.94	$16.96	13.7
56229	Uber	21.87	$14.91	37.71
56230	Uber	26.6	$19.20	45.87
56231	Uber	22.08	$15.54	38.08
56232	Uber	3.39	$17.18	5.85
56233	Uber	8.86	$17.43	15.28
56234	Uber	21.42	$21.25	36.93
56235	Uber	23.34	$11.19	40.24
56236	Uber	5.45	$15.16	9.39
56237	Uber	18.18	$11.98	31.34
56238	Uber	33.21	$23.44	57.25
56239	Uber	14.53	$15.62	25.05
56240	Uber	20.59	$16.38	35.5
56241	Uber	14.75	$13.71	25.43
56242	Uber	20.1	$20.25	34.65
56243	Uber	21.76	$13.51	37.51
56244	Uber	13.49	$19.01	23.27
56245	Uber	18.28	$14.87	31.52
56246	Uber	22.11	$11.77	38.13
56247	Uber	15.38	$15.94	26.51
56248	Uber	17.33	$9.86	29.88
56249	Uber	17.76	$14.12	30.62
56250	Uber	21.69	$14.71	37.4
56251	Uber	8.92	$17.52	15.39
56252	Uber	0.43	$11.62	0.74
56253	Uber	8.17	$15.76	14.09
56254	Uber	25.55	$19.06	44.05
56255	Uber	22.69	$15.70	39.13
56256	Uber	13.23	$13.74	22.81
56257	Uber	22.52	$6.86	38.83
56258	Uber	13.77	$11.36	23.75
56259	Uber	19.12	$13.87	32.97
56260	Uber	23.86	$14.48	41.14
56261	Uber	9.99	$10.91	17.23
56262	Uber	7.38	$14.80	12.73
56263	Uber	8.61	$18.44	14.85
56264	Uber	18.42	$12.72	31.76
56265	Uber	10.15	$13.73	17.51
56266	Uber	19.91	$12.62	34.33
56267	Uber	22.6	$11.36	38.96
56268	Uber	11.98	$8.60	20.67
56269	Uber	18.85	$15.19	32.5
56270	Uber	8.75	$19.79	15.09
56271	Uber	21.94	$12.23	37.83
56272	Uber	18.37	$18.70	31.68
56273	Uber	19.49	$10.80	33.6
56274	Uber	22.58	$15.31	38.93
56275	Uber	11.67	$17.30	20.13
56276	Uber	23.76	$21.00	40.98
56277	Uber	28.06	$13.35	48.39
56278	Uber	7.06	$16.54	12.18
56279	Uber	12.18	$19.35	21.01
56280	Uber	4.36	$16.49	7.53
56281	Uber	21.26	$14.69	36.65
56282	Uber	22.64	$10.79	39.03
56283	Uber	29.43	$17.41	50.75
56284	Uber	13.33	$10.57	22.98
56285	Uber	32.85	$13.84	56.63
56286	Uber	20.65	$19.71	35.61
56287	Uber	13.08	$12.66	22.56
56288	Uber	9.56	$12.18	16.49
56289	Uber	21.01	$12.92	36.24
56290	Uber	31.04	$14.56	53.52
56291	Uber	6.65	$17.98	11.47
56292	Uber	3.77	$21.87	6.51
56293	Uber	16.25	$16.21	28.02
56294	Uber	23.39	$11.70	40.34
56295	Uber	17.23	$12.79	29.71
56296	Uber	11.56	$17.84	19.93
56297	Uber	12.49	$15.91	21.54
56298	Uber	1.98	$15.86	3.42
56299	Uber	22.78	$15.26	39.28
56300	Uber	15.12	$15.98	26.07
56301	Uber	16.13	$12.06	27.82
56302	Uber	29.56	$15.70	50.97
56303	Uber	3.42	$12.66	5.91
56304	Uber	14.69	$11.77	25.33
56305	Uber	16.13	$15.45	27.81
56306	Uber	13.87	$18.98	23.91
56307	Uber	22.27	$11.65	38.39
56308	Uber	17.5	$14.71	30.18
56309	Uber	17.4	$15.84	30.0
56310	Uber	10.73	$13.76	18.51
56311	Uber	20.04	$18.61	34.55
56312	Uber	23.81	$16.08	41.06
56313	Uber	15.82	$11.14	27.29
56314	Uber	14.07	$9.67	24.27
56315	Uber	11.6	$18.70	20.01
56316	Uber	11.77	$16.52	20.29
56317	Uber	14.32	$19.76	24.69
56318	Uber	8.21	$15.16	14.16
56319	Uber	18.07	$16.17	31.15
56320	Uber	4.22	$18.59	7.28
56321	Uber	26.02	$17.82	44.87
56322	Uber	3.74	$13.65	6.45
56323	Uber	0.66	$12.11	1.14
56324	Uber	26.88	$14.12	46.35
56325	Uber	11.82	$17.19	20.39
56326	Uber	10.28	$11.95	17.73
56327	Uber	14.11	$17.20	24.33
56328	Uber	17.16	$13.53	29.59
56329	Uber	20.28	$14.08	34.97
56330	Uber	1.18	$13.70	2.04
56331	Uber	0.55	$13.87	0.96
56332	Uber	17.9	$11.24	30.86
56333	Uber	13.01	$13.74	22.44
56334	Uber	9.09	$17.32	15.68
56335	Uber	17.4	$20.79	30.01
56336	Uber	15.06	$19.05	25.97
56337	Uber	8.09	$17.08	13.95
56338	Uber	16.59	$17.80	28.61
56339	Uber	9.93	$13.21	17.13
56340	Uber	21.35	$11.20	36.82
56341	Uber	3.64	$16.72	6.28
56342	Uber	20.71	$12.15	35.7
56343	Uber	13.85	$18.65	23.89
56344	Uber	13.27	$17.29	22.88
56345	Uber	13.64	$16.07	23.53
56346	Uber	15.18	$18.77	26.18
56347	Uber	9.85	$18.47	16.99
56348	Uber	1.94	$15.63	3.34
56349	Uber	18.91	$13.71	32.61
56350	Uber	10.96	$14.76	18.89
56351	Uber	26.14	$17.72	45.08
56352	Uber	4.98	$11.32	8.58
56353	Uber	16.26	$17.27	28.04
56354	Uber	27.6	$11.96	47.6
56355	Uber	12.81	$16.84	22.09
56356	Uber	14.39	$12.33	24.81
56357	Uber	23.43	$9.60	40.4
56358	Uber	17.8	$12.02	30.69
56359	Uber	16.11	$13.86	27.77
56360	Uber	14.84	$16.02	25.59
56361	Uber	17.1	$17.29	29.48
56362	Uber	15.28	$14.94	26.34
56363	Uber	12.99	$8.55	22.41
56364	Uber	25.9	$11.81	44.66
56365	Uber	31.99	$22.64	55.16
56366	Uber	13.86	$11.85	23.9
56367	Uber	28.25	$17.03	48.7
56368	Uber	1.62	$14.57	2.79
56369	Uber	13.6	$16.77	23.45
56370	Uber	7.52	$14.69	12.98
56371	Uber	14.81	$15.22	25.54
56372	Uber	4.71	$20.39	8.12
56373	Uber	0.1	$12.20	0.18
56374	Uber	11.83	$9.81	20.39
56375	Uber	18.18	$14.49	31.35
56376	Uber	20.01	$12.29	34.5
56377	Uber	14.75	$16.82	25.43
56378	Uber	12.95	$12.33	22.33
56379	Uber	14.17	$13.40	24.44
56380	Uber	11.9	$15.77	20.52
56381	Uber	15.85	$10.84	27.33
56382	Uber	13.32	$11.23	22.97
56383	Uber	11.51	$11.50	19.86
56384	Uber	15.74	$12.53	27.15
56385	Uber	13.79	$16.66	23.79
56386	Uber	3.57	$18.38	6.16
56387	Uber	11.33	$14.32	19.53
56388	Uber	19.22	$19.88	33.14
56389	Uber	22.18	$19.18	38.25
56390	Uber	9.87	$17.44	17.02
56391	Uber	15.03	$13.72	25.92
56392	Uber	11.85	$10.51	20.43
56393	Uber	9.43	$17.78	16.26
56394	Uber	22.69	$18.45	39.12
56395	Uber	12.81	$15.40	22.09
56396	Uber	11.94	$18.06	20.59
56397	Uber	13.54	$11.23	23.35
56398	Uber	16.04	$15.53	27.66
56399	Uber	7.22	$12.01	12.46
56400	Uber	22.81	$16.48	39.34
56401	Uber	23.32	$11.12	40.2
56402	Uber	9.8	$18.53	16.9
56403	Uber	12.56	$15.50	21.65
56404	Uber	8.39	$17.67	14.47
56405	Uber	17.31	$16.79	29.85
56406	Uber	0.55	$14.37	0.95
56407	Uber	1.3	$17.56	2.24
56408	Uber	16.82	$20.71	29.01
56409	Uber	8.4	$11.62	14.49
56410	Uber	20.52	$9.21	35.38
56411	Uber	9.29	$10.38	16.02
56412	Uber	8.78	$12.06	15.15
56413	Uber	19.63	$11.10	33.85
56414	Uber	16.61	$12.70	28.64
56415	Uber	9.84	$17.35	16.97
56416	Uber	6.63	$13.96	11.44
56417	Uber	7.34	$16.10	12.65
56418	Uber	8.31	$18.34	14.32
56419	Uber	13.04	$18.73	22.49
56420	Uber	9.5	$18.91	16.39
56421	Uber	18.16	$19.37	31.31
56422	Uber	14.57	$15.20	25.12
56423	Uber	25.5	$19.02	43.97
56424	Uber	24.26	$17.48	41.84
56425	Uber	11.78	$16.93	20.31
56426	Uber	13.28	$19.40	22.91
56427	Uber	22.98	$15.50	39.63
56428	Uber	12.62	$16.70	21.77
56429	Uber	21.74	$13.63	37.48
56430	Uber	13.71	$17.11	23.64
56431	Uber	18.92	$12.17	32.62
56432	Uber	13.61	$14.80	23.47
56433	Uber	19.48	$15.05	33.59
56434	Uber	6.85	$15.93	11.81
56435	Uber	16.56	$16.47	28.55
56436	Uber	13.73	$14.84	23.67
56437	Uber	12.51	$14.86	21.57
56438	Uber	11.13	$15.30	19.19
56439	Uber	13.41	$12.34	23.12
56440	Uber	17.12	$14.62	29.53
56441	Uber	21.27	$10.87	36.67
56442	Uber	14.15	$8.58	24.4
56443	Uber	22.96	$16.97	39.59
56444	Uber	15.37	$11.96	26.51
56445	Uber	15.21	$14.14	26.23
56446	Uber	10.33	$22.91	17.82
56447	Uber	25.72	$13.82	44.36
56448	Uber	19.23	$9.38	33.16
56449	Uber	16.97	$15.92	29.27
56450	Uber	22.13	$14.34	38.16
56451	Uber	8.59	$16.06	14.82
56452	Uber	16.7	$14.89	28.8
56453	Uber	13.18	$12.39	22.73
56454	Uber	29.21	$14.56	50.37
56455	Uber	19.92	$16.27	34.35
56456	Uber	10.87	$15.43	18.74
56457	Uber	5.93	$19.58	10.23
56458	Uber	18.95	$17.59	32.68
56459	Uber	13.72	$19.66	23.65
56460	Uber	24.64	$15.87	42.49
56461	Uber	15.27	$10.79	26.33
56462	Uber	15.03	$20.54	25.92
56463	Uber	23.25	$17.45	40.09
56464	Uber	9.9	$10.95	17.07
56465	Uber	15.65	$18.49	26.98
56466	Uber	7.89	$14.07	13.61
56467	Uber	7.82	$9.86	13.49
56468	Uber	3.29	$17.80	5.67
56469	Uber	15.66	$11.58	27.0
56470	Uber	10.73	$16.71	18.5
56471	Uber	19.16	$17.39	33.03
56472	Uber	3.16	$15.72	5.45
56473	Uber	9.27	$14.56	15.99
56474	Uber	14.72	$12.26	25.39
56475	Uber	18.57	$18.16	32.02
56476	Uber	12.75	$20.59	21.98
56477	Uber	20.28	$14.31	34.96
56478	Uber	9.7	$13.18	16.73
56479	Uber	9.27	$13.48	15.98
56480	Uber	29.14	$15.74	50.25
56481	Uber	3.95	$14.10	6.82
56482	Uber	29.97	$8.07	51.68
56483	Uber	9.65	$17.37	16.64
56484	Uber	14.43	$19.14	24.88
56485	Uber	26.96	$15.83	46.49
56486	Uber	12.15	$21.53	20.95
56487	Uber	15.02	$9.68	25.89
56488	Uber	22.51	$10.96	38.82
56489	Uber	5.95	$17.53	10.27
56490	Uber	7.83	$15.43	13.51
56491	Uber	5.14	$15.75	8.87
56492	Uber	16.63	$16.94	28.67
56493	Uber	21.69	$14.12	37.41
56494	Uber	11.32	$15.78	19.53
56495	Uber	20.04	$16.04	34.55
56496	Uber	16.86	$10.42	29.08
56497	Uber	3.99	$15.63	6.88
56498	Uber	11.06	$15.39	19.07
56499	Uber	14.35	$16.05	24.75
56500	Uber	8.42	$13.84	14.52
56501	Uber	8.42	$14.58	14.53
56502	Uber	24.09	$18.21	41.54
56503	Uber	7.19	$13.62	12.4
56504	Uber	10.61	$10.09	18.3
56505	Uber	18.26	$14.44	31.49
56506	Uber	10.96	$14.77	18.9
56507	Uber	13.24	$11.89	22.84
56508	Uber	9.59	$18.88	16.54
56509	Uber	17.51	$19.89	30.19
56510	Uber	14.21	$19.53	24.51
56511	Uber	21.73	$13.80	37.47
56512	Uber	2.62	$13.54	4.52
56513	Uber	8.95	$16.07	15.43
56514	Uber	18.74	$12.87	32.31
56515	Uber	17.58	$16.10	30.31
56516	Uber	1.11	$14.45	1.91
56517	Uber	8.71	$12.36	15.02
56518	Uber	27.47	$11.11	47.36
56519	Uber	7.28	$11.99	12.56
56520	Uber	10.16	$15.95	17.53
56521	Uber	0.8	$16.09	1.38
56522	Uber	12.89	$15.87	22.23
56523	Uber	12.14	$15.80	20.94
56524	Uber	13.7	$19.39	23.63
56525	Uber	14.62	$10.69	25.21
56526	Uber	16.27	$20.86	28.05
56527	Uber	16.46	$16.25	28.38
56528	Uber	23.5	$18.16	40.52
56529	Uber	8.72	$17.15	15.03
56530	Uber	6.16	$16.72	10.62
56531	Uber	10.26	$15.86	17.7
56532	Uber	8.58	$16.49	14.8
56533	Uber	7.12	$18.01	12.28
56534	Uber	5.59	$15.14	9.64
56535	Uber	22.63	$15.96	39.02
56536	Uber	21.55	$14.87	37.16
56537	Uber	17.13	$11.15	29.54
56538	Uber	17.53	$19.69	30.24
56539	Uber	5.42	$14.04	9.35
56540	Uber	19.87	$14.69	34.27
56541	Uber	20.34	$19.00	35.07
56542	Uber	31.84	$12.27	54.89
56543	Uber	15.79	$15.63	27.23
56544	Uber	21.47	$12.46	37.01
56545	Uber	8.49	$16.33	14.64
56546	Uber	25.27	$16.59	43.58
56547	Uber	26.32	$10.48	45.38
56548	Uber	25.53	$19.50	44.02
56549	Uber	9.08	$19.36	15.66
56550	Uber	22.25	$13.24	38.36
56551	Uber	13.71	$13.47	23.65
56552	Uber	16.53	$16.09	28.5
56553	Uber	20.93	$18.43	36.09
56554	Uber	25.94	$18.28	44.73
56555	Uber	24.7	$13.42	42.6
56556	Uber	26.95	$10.41	46.47
56557	Uber	25.21	$16.05	43.47
56558	Uber	19.77	$12.34	34.09
56559	Uber	31.11	$15.12	53.63
56560	Uber	9.01	$15.25	15.54
56561	Uber	10.08	$19.01	17.39
56562	Uber	9.6	$15.55	16.55
56563	Uber	23.13	$14.20	39.89
56564	Uber	4.1	$13.69	7.06
56565	Uber	13.32	$13.60	22.98
56566	Uber	18.46	$15.75	31.83
56567	Uber	17.42	$13.44	30.04
56568	Uber	15.55	$13.83	26.81
56569	Uber	19.4	$11.97	33.45
56570	Uber	8.07	$14.17	13.93
56571	Uber	19.47	$11.49	33.56
56572	Uber	13.46	$17.15	23.2
56573	Uber	20.98	$15.87	36.18
56574	Uber	1.94	$12.62	3.35
56575	Uber	15.21	$11.87	26.23
56576	Uber	10.24	$7.66	17.65
56577	Uber	9.05	$16.28	15.6
56578	Uber	2.85	$16.88	4.91
56579	Uber	22.69	$18.48	39.12
56580	Uber	8.32	$19.79	14.35
56581	Uber	7.89	$14.40	13.62
56582	Uber	24.71	$16.58	42.61
56583	Uber	31.17	$14.18	53.74
56584	Uber	16.7	$19.59	28.8
56585	Uber	23.83	$17.04	41.09
56586	Uber	17.16	$9.35	29.59
56587	Uber	14.17	$11.09	24.43
56588	Uber	7.72	$18.04	13.31
56589	Uber	7.65	$13.35	13.2
56590	Uber	21.59	$7.12	37.23
56591	Uber	16.21	$15.93	27.96
56592	Uber	17.83	$14.47	30.75
56593	Uber	20.76	$17.45	35.8
56594	Uber	18.32	$15.46	31.58
56595	Uber	12.77	$20.89	22.02
56596	Uber	12.91	$17.80	22.26
56597	Uber	12.29	$14.55	21.2
56598	Uber	16.65	$8.50	28.72
56599	Uber	11.68	$15.74	20.15
56600	Uber	14.91	$12.55	25.72
56601	Uber	25.37	$12.20	43.75
56602	Uber	18.69	$14.99	32.23
56603	Uber	10.53	$13.82	18.16
56604	Uber	25.83	$12.44	44.53
56605	Uber	10.35	$12.56	17.86
56606	Uber	17.62	$15.66	30.38
56607	Uber	13.1	$18.52	22.58
56608	Uber	22.49	$13.89	38.79
56609	Uber	15.17	$18.65	26.16
56610	Uber	2.55	$12.81	4.41
56611	Uber	12.34	$12.39	21.27
56612	Uber	13.33	$19.47	22.98
56613	Uber	6.14	$16.58	10.58
56614	Uber	4.45	$16.63	7.68
56615	Uber	15.35	$12.42	26.46
56616	Uber	15.42	$14.37	26.58
56617	Uber	13.53	$15.88	23.33
56618	Uber	7.15	$13.96	12.33
56619	Uber	20.44	$15.35	35.25
56620	Uber	19.48	$19.03	33.59
56621	Uber	15.44	$18.04	26.62
56622	Uber	24.26	$14.56	41.83
56623	Uber	28.06	$18.67	48.39
56624	Uber	12.81	$11.64	22.09
56625	Uber	21.37	$16.35	36.84
56626	Uber	7.26	$16.86	12.52
56627	Uber	10.79	$14.98	18.61
56628	Uber	16.83	$15.25	29.02
56629	Uber	7.67	$15.32	13.23
56630	Uber	13.53	$17.17	23.33
56631	Uber	21.4	$18.01	36.9
56632	Uber	21.66	$14.88	37.36
56633	Uber	8.19	$12.90	14.12
56634	Uber	16.19	$14.51	27.92
56635	Uber	0.28	$11.85	0.49
56636	Uber	23.09	$15.48	39.81
56637	Uber	24.63	$11.86	42.48
56638	Uber	6.92	$16.52	11.93
56639	Uber	9.63	$16.69	16.6
56640	Uber	15.66	$14.79	27.0
56641	Uber	11.61	$12.86	20.02
56642	Uber	28.75	$14.47	49.58
56643	Uber	7.44	$15.04	12.82
56644	Uber	11.11	$13.35	19.16
56645	Uber	15.41	$14.90	26.57
56646	Uber	26.26	$12.38	45.29
56647	Uber	28.39	$12.95	48.95
56648	Uber	7.72	$11.24	13.31
56649	Uber	15.61	$14.34	26.91
56650	Uber	20.52	$15.01	35.38
56651	Uber	13.94	$14.95	24.03
56652	Uber	1.28	$7.91	2.21
56653	Uber	20.07	$13.30	34.61
56654	Uber	17.29	$13.21	29.81
56655	Uber	3.92	$16.48	6.76
56656	Uber	11.01	$12.42	18.98
56657	Uber	9.55	$17.01	16.46
56658	Uber	21.68	$14.65	37.38
56659	Uber	10.22	$11.47	17.63
56660	Uber	18.83	$16.34	32.47
56661	Uber	25.41	$17.62	43.81
56662	Uber	19.38	$14.69	33.41
56663	Uber	29.87	$13.37	51.51
56664	Uber	10.12	$12.53	17.45
56665	Uber	15.13	$10.19	26.09
56666	Uber	2.72	$10.05	4.7
56667	Uber	23.46	$13.09	40.45
56668	Uber	16.64	$16.29	28.69
56669	Uber	3.99	$17.30	6.88
56670	Uber	3.97	$14.69	6.86
56671	Uber	6.82	$13.77	11.77
56672	Uber	6.6	$16.72	11.38
56673	Uber	3.41	$14.16	5.87
56674	Uber	16.86	$15.34	29.08
56675	Uber	21.51	$15.66	37.09
56676	Uber	19.47	$12.40	33.57
